ID,goal,enddate,startdate,coinNum,teamSize,country_region,categories,overallrating,ratingTeam,ratingProduct,platform,acceptingCurrencyNum,whitepaper,video,socialMedia,GitHub,teamLinkedIn,teamPhotos,CEOPhoto
970,Y,30-05-2018,30-03-2018,303000000,20,Belize,"Entertainment,Communication,Big Data,Artificial Intelligence,Software",4.2,4.5,3.9,Ethereum,2,1,1,0,1,100%,100%,1
971,Y,14-04-2018,31-01-2018,14070000,9,Pakistan,Banking,2,0,0,Waves,3,1,0,0,0,0%,100%,0
972,Y,22-04-2018,15-04-2018,100000000,9,UK,"Cryptocurrency,Investment,Other",3.2,3.7,4.2,Ethereum,1,1,1,0,1,100%,100%,0
973,Y,22-04-2018,22-03-2018,52000000,22,Seychelles,"Artificial Intelligence,Big Data,Cryptocurrency,Infrastructure,Platform,Smart Contract,Software",3.6,3.9,2.6,Ethereum,1,1,1,3,0,79%,8%,0
974,N,05-02-2018,05-01-2018,0,7,Russia,"Business services,Entertainment,Infrastructure,Software,Investment",1.9,0,0,Ethereum,unknown,1,0,0,0,0%,100%,0
975,Y,29-11-2017,29-10-2017,1530000000,18,Switzerland,"Platform,Cryptocurrency,Business services,Investment,Internet,Software",3.4,3,2,unknown,1,1,1,0,1,83%,100%,1
976,Y,19-10-2017,19-09-2017,1050000000,14,USA,"Communication,Internet",4.2,4.5,3.9,Ethereum,1,1,1,1,1,93%,100%,0
977,Y,07-03-2018,08-02-2018,66000000,24,Singapore,"Investment,Platform",4,4.8,3.5,Ethereum,1,1,1,3,0,96%,100%,1
978,Y,28-05-2018,14-05-2018,500000000,12,Switzerland,"Artificial Intelligence,Big Data,Smart Contract",4.1,4.7,3.7,Ethereum,1,1,1,0,1,100%,100%,1
979,Y,02-03-2018,09-02-2018,130000000,16,UK,"Platform,Investment",4.1,4.4,4,Ethereum,3,1,1,0,0,100%,100%,0
980,N,20-05-2018,20-04-2018,212062500,6,Lithuania,"Cryptocurrency,Smart Contract",2.6,0,0,Ethereum,1,1,0,0,0,83%,100%,1
981,N,30-11-2017,31-10-2017,95000000,5,Ukraine,Cryptocurrency,2.3,0,0,Waves,4,1,1,0,0,80%,100%,0
982,N,17-05-2018,17-04-2018,500000000,14,Germany,"Artificial Intelligence,Platform",3.1,4,5,Ethereum,1,1,1,2,1,71%,100%,1
983,Y,31-03-2018,19-02-2018,100000000,8,Italy,"Communication,Cryptocurrency,Platform,Smart Contract",2.5,3,3,Ethereum,1,1,0,0,1,88%,100%,0
984,Y,10-01-2018,09-01-2018,7000000,12,USA,"Entertainment,Casino & Gambling,Sports",4.1,4,4,Ethereum,1,1,1,0,1,90%,100%,0
985,Y,31-10-2017,10-09-2017,99000000,11,Russia,Sports,3.4,3.3,3,Ethereum,2,1,1,0,1,73%,100%,0
986,Y,01-10-2017,01-09-2017,250000000,5,Japan,"Internet,Platform,Media",3.3,0,0,Ethereum,1,1,1,3,1,0%,100%,1
987,N,22-03-2018,11-12-2017,0,20,USA,"Business services,Cryptocurrency,Platform,Health",3.7,4.3,3.1,Ethereum,4,1,1,0,1,100%,100%,1
988,N,03-06-2018,31-01-2018,200,19,Philippines,Platform,2.1,3,2,Ethereum,1,1,1,0,0,89%,100%,0
989,Y,17-12-2017,07-12-2017,150000000,20,Switzerland,"Platform,Business services",3.6,0,0,Ethereum,4,1,1,0,0,100%,85%,0
990,Y,04-09-2017,28-08-2017,100000000,4,Estonia,Retail,2,0,0,Ethereum,unknown,0,1,0,0,100%,100%,0
991,Y,31-05-2018,01-03-2018,441000000,26,Estonia,"Platform,Software,Communication",4.2,4.3,3.8,Ethereum,1,1,1,3,1,100%,100%,0
992,N,22-01-2018,18-12-2017,63000000,11,South Korea,"Cryptocurrency,Software",2.3,0,0,Ethereum,1,1,1,0,0,0%,100%,0
993,Y,03-01-2018,01-12-2017,343192038,14,Switzerland,"Business services,Infrastructure",3.7,4.4,4.2,Ethereum,1,1,1,2,1,86%,100%,1
994,Y,20-05-2018,20-04-2018,60000000,9,India,"Internet,Media,Platform",4.3,4.6,4.2,Ethereum,1,1,1,0,1,100%,100%,1
995,N,15-12-2017,13-10-2017,0,8,Russia,Manufacturing,2,0,0,Waves,1,1,0,0,0,0%,100%,0
996,Y,15-02-2018,15-01-2018,700000000,6,Seychelles,"Cryptocurrency,Platform,Smart Contract,Software",2.9,2.7,2.2,Ethereum,4,1,1,3,0,0%,100%,0
997,N,30-04-2018,30-03-2018,11430800,14,Russia,"Communication,Media,Virtual Reality",2.5,0,0,Waves,unknown,1,1,0,0,43%,100%,1
998,N,25-02-2018,09-02-2018,750000000,7,Canada,"Sports,Cryptocurrency,Tourism",2.5,2,2,NXT,5,1,0,3,0,43%,100%,1
999,Y,16-03-2018,09-02-2018,40000000,36,Ukraine,Media,4.2,4.2,4.1,Ethereum,11,1,1,2,1,97%,100%,1
1000,Y,30-06-2017,31-05-2017,20000000,11,Estonia,Banking,2.5,4,4,Ethereum,unknown,1,1,0,0,100%,100%,1
1001,N,30-11-2017,08-11-2017,23302500,12,Russia,"Platform,Business services,Software,Communication",2.5,2.3,1,Ethereum,2,1,1,0,0,67%,100%,0
1002,Y,06-04-2018,05-03-2018,13800000,8,British Virgin Islands,"Entertainment,Platform",2.6,2,1,Ethereum,2,1,1,0,1,75%,100%,0
1003,N,07-05-2018,07-03-2018,150000000,1,Spain,"Banking,Investment",1.9,0,0,Ethereum,1,1,1,0,0,100%,100%,1
1004,N,16-05-2018,15-03-2018,21000000,2,USA,"Other,Investment,Internet,Entertainment,Education,Cryptocurrency,Communication,Charity,Art,Platform,Smart Contract",2,0,0,Ethereum,2,1,1,0,0,100%,100%,1
1005,N,13-03-2018,12-02-2018,0,9,Estonia,"Artificial Intelligence,Big Data,Health",2.3,3,2,Ethereum,1,1,1,0,0,0%,100%,0
1006,N,29-10-2017,29-09-2017,200000000,1,UK,Casino & Gambling,0.8,1,1,unknown,unknown,0,1,0,0,0%,100%,0
1007,Y,31-03-2018,06-11-2017,240000000,13,UK,"Banking,Business services,Cryptocurrency",3.3,3.4,2.8,Ethereum,2,1,1,0,1,100%,100%,0
1008,Y,24-08-2017,20-07-2017,1200000000,10,Latvia,Other,2,0,0,Ethereum,6,1,1,0,0,0%,100%,0
1009,Y,31-03-2018,01-12-2017,699500000,20,UK,"Platform,Retail,Infrastructure,Real estate",3.7,3.2,3,Ethereum,1,1,1,0,1,70%,100%,0
1010,N,30-12-2017,01-12-2017,5100000000,5,Russia,Platform,2.3,0,0,Ethereum,1,1,0,0,1,0%,100%,0
1011,N,31-05-2018,01-05-2018,2000000,12,Czech Republic,"Cryptocurrency,Energy,Infrastructure,Investment,Smart Contract",2.9,3.4,3.6,Ethereum,2,1,1,0,0,58%,100%,0
1012,N,27-05-2018,01-05-2018,0,9,Estonia,"Cryptocurrency,Platform",2.2,3,2.5,Ethereum,3,1,1,0,0,0%,100%,0
1013,Y,18-05-2018,18-04-2018,250000000,19,British Virgin Islands,"Communication,Cryptocurrency,Entertainment,Investment,Platform,Smart Contract",4,4,4,Ethereum,1,1,1,0,1,100%,100%,1
1014,Y,20-08-2017,06-08-2017,125000000,2,USA,"Business services,Cryptocurrency",3.4,0,0,NEBL,3,1,1,1,1,100%,100%,1
1015,Y,11-01-2018,01-11-2017,284000000,20,UK,"Platform,Cryptocurrency,Investment,Communication,Internet",3.4,3.6,2.7,Ethereum,1,1,1,2,0,100%,100%,1
1016,N,29-04-2018,14-04-2018,120000000,9,Nigeria,"Cryptocurrency,Infrastructure,Investment,Platform",2.6,0,0,Ethereum,2,1,1,0,1,100%,100%,1
1017,N,07-04-2018,03-03-2018,28000000,16,Slovenia,"Platform,Cryptocurrency,Business services",3.5,4.1,3.2,Ethereum,1,1,1,0,1,100%,100%,0
1018,N,25-11-2017,14-10-2017,0,6,Singapore,Business services,2.3,1,1,Ethereum,1,1,0,0,0,100%,100%,0
1019,N,13-04-2018,16-03-2018,210,3,United States,"Business services,Artificial Intelligence,Media,Software",2.6,0,0,Ethereum,1,1,0,0,1,100%,100%,0
1020,Y,10-05-2018,04-04-2018,180000000,20,United States,Cryptocurrency,2.9,3,3,Ethereum,3,1,1,0,0,83%,100%,0
1021,N,19-04-2018,20-03-2018,20000000,11,UK,Charity,3.7,4.3,3.2,Ethereum,2,1,1,0,1,82%,100%,1
1022,N,09-09-2017,08-08-2017,1000000000,7,Singapore,Investment,1.6,3,2,Waves,unknown,0,1,0,0,100%,100%,0
1023,Y,28-02-2018,23-01-2018,17200000,15,UK,"Investment,Platform,Cryptocurrency",3.3,3.2,4.2,Ethereum,1,1,1,0,0,100%,100%,0
1024,N,09-03-2018,19-01-2018,4500000,4,United States,Cryptocurrency,1,1,1,Ethereum,unknown,1,0,0,0,0%,0%,1
1025,Y,01-04-2018,29-11-2017,33600000,19,Russia,Business services,4,4.2,4.1,Ethereum,6,1,1,0,1,100%,100%,0
1026,Y,01-06-2018,01-05-2018,750000000,14,UK,"Entertainment,Casino & Gambling,Investment,Platform,Software",4,3.9,3.9,Ethereum,3,1,1,0,1,100%,100%,1
1027,Y,26-03-2018,25-01-2018,52000000,1,United Arab Emirates,"Investment,Real estate",2.4,0,0,Ethereum,2,1,1,0,1,100%,100%,0
1028,Y,15-05-2018,17-04-2018,35000000,23,Singapore,"Big Data,Business services,Cryptocurrency,Internet,Platform,Software",4.3,4.3,4.1,Ethereum,4,1,1,0,1,100%,100%,1
1029,N,31-10-2017,30-09-2017,65000000,7,UK,"Cryptocurrency,Media",3.1,2,1,Ethereum,1,1,0,3,0,29%,100%,1
1030,Y,28-02-2018,31-10-2017,50000000,14,Singapore,"Platform,Entertainment",3.8,4,3.6,Ethereum,5,1,1,3,1,100%,100%,0
1031,N,10-06-2018,20-04-2018,4500000000,4,Turkey,"Health,Platform",2.9,0,0,Ethereum,1,1,0,0,0,75%,100%,0
1032,Y,25-04-2018,31-01-2018,26990000,17,Belize,Investment,2.8,4,4,Stellar,2,1,1,0,0,12%,88%,0
1033,N,13-11-2017,15-10-2017,30000000,23,USA,"Cryptocurrency,Platform",2.1,0,0,unknown,unknown,1,0,0,0,78%,17%,0
1034,Y,19-12-2017,18-12-2017,500000000,9,Singapore,"Platform,Entertainment",3,4,4,QTUM,3,1,1,0,0,0%,89%,1
1035,N,07-12-2017,22-11-2017,0,15,Russia,Platform,2.3,1,1,Ethereum,unknown,1,1,0,0,27%,100%,0
1036,Y,19-03-2018,16-03-2018,10000000000,18,Singapore,"Smart Contract,Artificial Intelligence,Big Data,Banking,Cryptocurrency,Platform",3.5,0,0,Ethereum,1,1,1,0,1,0%,100%,1
1037,Y,01-10-2015,17-08-2015,11000000,13,USA,"Platform,Software",4,5,4.6,Ethereum,2,1,1,2,1,54%,100%,0
1038,Y,28-04-2018,28-03-2018,120000000,14,Switzerland,"Communication,Entertainment,Media",3.4,4,2.9,Steem,4,1,1,2,0,79%,100%,1
1039,Y,13-03-2018,30-01-2018,7000000,22,Estonia,"Entertainment,Cryptocurrency,Sports",3.9,4.1,3.9,Ethereum,3,1,1,3,1,95%,100%,0
1040,Y,17-12-2017,17-11-2017,869474423,23,Germany,"Platform,Investment",3.6,0,0,Ethereum,1,1,0,2,0,82%,100%,1
1041,N,15-11-2017,15-10-2017,120000000,3,Russia,Internet,2.3,3,3,Ethereum,unknown,1,1,0,1,0%,100%,0
1042,N,11-06-2018,02-04-2018,120000000,9,Australia,Cryptocurrency,2.3,0,0,Ethereum,4,1,0,0,0,0%,100%,0
1043,Y,11-05-2018,01-03-2018,150000000,10,England,"Real estate,Energy,Cryptocurrency",2.4,0,0,Ehtereum,2,1,0,0,0,100%,100%,0
1044,N,30-04-2018,01-04-2018,300000,3,Netherlands,"Investment,Real estate",2,0,0,Ethereum,1,1,1,0,0,0%,100%,1
1045,N,01-06-2018,01-04-2018,400000000,10,USA,"Media,Platform,Internet",2.5,0,0,Ethereum,1,1,1,0,0,90%,100%,1
1046,Y,19-02-2018,20-11-2017,200000000,14,Luxembourg,"Platform,Entertainment",3.8,4.2,4.2,Ethereum,2,1,1,0,0,100%,100%,0
1047,N,15-01-2018,15-12-2017,100000000,8,Russia,"Communication,Internet,Media",1.7,2.2,2,Ethereum,unknown,0,0,0,0,0%,100%,0
1048,Y,21-12-2017,21-11-2017,700000000,15,USA,"Platform,Retail",3.3,0,0,Ethereum,1,1,1,3,0,67%,100%,0
1049,N,10-05-2018,30-09-2017,0,9,Germany,"Retail,Other",2.3,4,3,Ethereum,1,1,1,0,0,67%,100%,1
1050,N,20-12-2017,20-10-2017,2500000,7,France,"Cryptocurrency,Internet,Education",1.8,1,1,Ethereum,1,1,0,0,1,100%,100%,0
1051,Y,21-05-2018,27-03-2018,75000000,20,Estonia,"Entertainment,Cryptocurrency,Platform,Tourism",4.1,4.4,3.6,Ethereum,2,1,1,0,1,100%,100%,0
1052,N,04-01-2018,05-12-2017,150000000,5,Singapore,"Platform,Business services,Investment,Infrastructure",2.5,0,0,Ethereum,1,1,0,1,0,0%,100%,1
1053,N,09-05-2018,09-04-2018,0,8,Austria,"Cryptocurrency,Investment,Platform,Smart Contract",2.4,3,3,Ethereum,unknown,1,1,0,0,88%,100%,0
1054,N,01-04-2018,15-03-2018,586200000,12,Belarus,"Communication,Infrastructure,Platform,Virtual Reality",2.8,2.4,2.9,Ethereum,1,1,1,0,0,92%,33%,0
1055,N,09-06-2018,06-04-2018,200000000,16,Seychelles,"Smart Contract,Platform,Cryptocurrency,Artificial Intelligence,Software",4.1,3.2,3.4,Ethereum,2,1,1,0,1,94%,100%,0
1056,N,26-04-2018,29-03-2018,4,5,Canada,Entertainment,2.5,0,0,Ethereum,1,1,0,0,0,100%,100%,1
1057,Y,30-09-2017,15-08-2017,700000,5,Lithuania,Platform,2.9,4,4,Waves,unknown,1,1,0,0,60%,100%,0
1058,Y,04-04-2018,26-12-2017,4289400000,20,Estonia,"Platform,Business services,Other",4,4,3.8,Ethereum,3,1,1,0,1,100%,100%,0
1059,Y,20-12-2017,29-11-2017,320000000,16,Poland,"Platform,Media,Communication",4.1,4,4.2,Ethereum,1,1,1,2,1,94%,100%,1
1060,Y,21-02-2018,08-02-2018,300000000,16,USA,"Big Data,Platform",3.6,4.2,3.7,Ethereum,1,1,0,2,0,94%,100%,1
1061,N,06-12-2017,15-11-2017,40000000,3,UK,"Platform,Internet,Retail,Casino & Gambling",2.1,0,0,Ethereum,unknown,1,1,0,0,67%,100%,0
1062,Y,19-06-2017,15-06-2017,165680000,14,Russia,"Software,Infrastructure,Platform",3.9,5,4,Ethereum,unknown,1,1,3,1,54%,100%,0
1063,N,16-04-2018,20-03-2018,150000000,9,Nigeria,"Cryptocurrency,Health,Software",2.6,0,0,Ethereum,1,1,1,0,1,100%,100%,1
1064,N,10-06-2018,10-05-2018,53000000,14,Bulgaria,"Cryptocurrency,Investment,Manufacturing",3.6,3.5,4,Waves,7,1,1,0,0,43%,100%,1
1065,Y,30-11-2017,01-11-2017,66000000,8,Russia,"Platform,Business services,Cryptocurrency,Internet",2.1,1,1,Ethereum,unknown,1,0,0,1,38%,38%,0
1066,Y,27-08-2017,01-07-2017,10000000,1,South Africa,Banking,2.5,0,0,NEM,6,1,1,0,0,50%,50%,0
1067,N,20-11-2017,21-10-2017,400000000,7,UK,Platform,2.6,2.2,1.2,Ethereum,1,1,1,0,1,100%,100%,1
1068,N,17-02-2018,15-01-2018,150000000,9,Brazil,"Cryptocurrency,Business services,Platform,Communication",3.1,3.5,4,Ethereum,1,1,0,0,1,78%,100%,1
1069,N,31-10-2017,01-10-2017,2500000000,6,Canada,Other,2,0,0,Ethereum,unknown,1,0,0,1,0%,100%,0
1070,Y,09-08-2017,10-07-2017,247500000,10,Cayman Islands,"Cryptocurrency,Internet",2,1,1,unknown,unknown,0,0,0,1,100%,100%,0
1071,N,06-12-2017,06-11-2017,500000000,16,Singapore,"Business services,Software",2.6,0,0,Ethereum,1,1,1,0,0,0%,100%,1
1072,N,09-06-2018,12-03-2018,178,16,Belize,"Banking,Business services,Cryptocurrency,Infrastructure,Investment,Platform,Smart Contract",3.4,3.9,3.6,Ethereum,1,1,1,0,1,60%,100%,0
1073,N,01-04-2018,01-03-2018,340,13,Romania,Platform,2.9,3.5,3.5,Ethereum,2,1,0,0,1,100%,100%,1
1074,N,31-10-2017,01-10-2017,12700000,7,Latvia,Other,3.8,3.8,3.8,Ethereum,1,1,1,0,1,88%,100%,1
1075,Y,03-04-2018,03-03-2018,215000000,12,USA,"Platform,Cryptocurrency,Entertainment,Communication",4.5,4.3,4.4,Ethereum,2,1,1,2,1,92%,100%,0
1076,Y,24-08-2017,24-07-2017,900000000,11,United Arab Emirates,"Entertainment,Art",3.8,0,0,Ethereum,unknown,1,1,0,1,0%,100%,1
1077,N,28-04-2018,18-04-2018,30000000,7,Estonia,Platform,2.2,2,1,Ethereum,4,1,1,0,0,100%,100%,0
1078,Y,15-02-2018,15-01-2018,25000000,6,Latvia,"Platform,Entertainment",2.8,2.2,2.9,Ethereum,2,1,1,3,1,0%,0%,1
1079,N,08-12-2017,08-11-2017,0,12,USA,"Platform,Cryptocurrency,Entertainment,Media",3,5,5,Ethereum,3,1,1,0,0,67%,100%,0
1080,Y,31-05-2018,16-03-2018,100,10,Russia,Entertainment,1.9,3,3,Ethereum,unknown,1,1,0,1,100%,100%,0
1081,N,31-03-2018,01-03-2018,8500000,7,Russia,"Business services,Communication",1.8,1.6,2.4,Ethereum,6,1,0,0,0,0%,0%,0
1082,Y,17-10-2017,13-10-2017,500000000,7,Germany,"Business services,Platform",3.9,5,5,Ethereum,1,1,0,2,1,100%,100%,1
1083,Y,31-05-2018,15-05-2018,18514065480,17,Estonia,Entertainment,3.7,4,4,Ethereum,1,1,1,0,0,94%,100%,0
1084,N,29-10-2017,13-10-2017,0,9,Slovenia,"Business services,Cryptocurrency,Platform,Retail,Internet",2.8,3.5,2.9,Ethereum,1,1,0,0,0,89%,100%,0
1085,N,15-03-2018,10-02-2018,8,6,USA,"Cryptocurrency,Internet",1.8,0,0,Ethereum,1,1,1,0,0,0%,100%,1
1086,N,10-02-2018,15-12-2017,0,16,Russia,"Health,Platform",3.2,3.9,4.1,Ethereum,1,1,1,0,0,50%,100%,0
1087,Y,15-02-2018,07-01-2018,700000000,9,Estonia,"Platform,Business services,Cryptocurrency",3.7,3.9,3.3,Ethereum,1,1,1,0,0,100%,100%,0
1088,Y,17-01-2018,07-12-2017,14250000,11,British Virgin Islands,Cryptocurrency,3.3,3.6,2.9,Separate blockchain,1,1,1,3,0,91%,100%,1
1089,N,19-03-2018,19-02-2018,75000000,9,Denmark,"Platform,Infrastructure,Business services,Artificial Intelligence,Software",2.8,3,3,Ethereum,1,1,1,0,1,89%,100%,0
1090,Y,31-03-2018,05-02-2018,7,13,Austria,"Banking,Business services,Cryptocurrency",3.3,3.6,3.5,Ethereum,3,1,1,0,1,100%,100%,0
1091,N,10-06-2018,15-04-2018,1000000000,15,Austria,"Energy,Infrastructure",3.3,4.3,3.6,Ethereum,1,1,1,0,0,92%,100%,0
1092,Y,25-05-2018,01-03-2018,1500000000,10,Germany,"Business services,Banking,Communication,Cryptocurrency,Electronics,Manufacturing,Platform",2.6,1.7,1.7,Ethereum,6,1,1,3,1,80%,100%,0
1093,N,10-06-2018,25-05-2018,325000000,6,Estonia,"Cryptocurrency,Infrastructure,Investment",2.3,2,3,Ethereum,3,1,0,0,0,70%,100%,0
1094,Y,17-11-2017,17-11-2017,252460800,18,USA,"Platform,Business services",2.9,0,0,Ethereum,1,1,1,0,1,63%,84%,0
1095,N,31-05-2018,15-12-2017,80000000,11,Singapore,Platform,2.6,2,2,Ethereum,3,1,1,0,0,27%,100%,0
1096,N,31-03-2018,04-02-2018,64000000,9,UK,"Banking,Business services,Communication,Cryptocurrency,Internet",2.6,0,0,Ethereum,3,1,1,0,0,33%,100%,0
1097,Y,08-06-2018,18-05-2018,121000000,5,UK,"Banking,Investment,Platform,Smart Contract",2.5,2,1,Ethereum,1,1,0,0,0,60%,100%,1
1098,Y,30-04-2018,01-04-2018,123,6,UK,"Business services,Cryptocurrency,Investment",3.6,4,4,Ethereum,1,1,1,0,1,100%,100%,0
1099,Y,04-04-2018,05-03-2018,47,16,Belize,"Business services,Platform",4,4.3,3.9,Ethereum,1,1,1,0,1,100%,100%,0
1100,Y,30-04-2018,15-03-2018,240000000,15,United Arab Emirates,Real estate,3.2,3,2,Ethereum,3,1,0,0,0,100%,100%,0
1101,N,12-02-2018,29-12-2017,50000000,6,Croatia,"Cryptocurrency,Software,Entertainment",3.2,3.8,3.5,Ethereum,1,1,1,0,0,100%,100%,1
1102,Y,15-12-2017,27-11-2017,5000000000,17,Gibraltar,"Platform,Health",3.3,2.6,2.6,QRC,3,1,1,0,1,76%,100%,1
1103,N,30-04-2018,31-03-2018,400,7,Russia,Platform,2.4,1,2,Ethereum,2,1,1,0,0,71%,100%,0
1104,Y,25-05-2018,25-03-2018,510000000,12,Estonia,"Business services,Retail",4.3,4.3,4.9,Ethereum,1,1,1,0,1,92%,100%,0
1105,N,12-05-2018,14-03-2018,20000000,15,Saint Kitts and Nevis,"Cryptocurrency,Big Data,Artificial Intelligence,Infrastructure,Investment,Other,Platform,Smart Contract,Software",3.9,4.7,4,Ethereum,1,1,1,0,1,94%,100%,0
1106,N,16-05-2018,01-04-2018,13650000,11,USA,"Business services,Cryptocurrency,Software,Tourism",3,0,0,Ethereum,1,1,0,0,0,82%,100%,1
1107,N,30-04-2018,18-02-2018,500000000,12,UK,Retail,2.5,0,0,Ethereum,1,1,1,2,0,17%,100%,0
1108,Y,05-05-2018,06-03-2018,1151000000,6,Singapore,"Communication,Cryptocurrency,Internet,Software",3.2,4,3.5,Ethereum,1,1,1,0,1,100%,83%,0
1109,N,12-04-2018,13-03-2018,0,5,Russia,"Banking,Business services",2.3,0,0,Ethereum,unknown,1,1,0,1,0%,100%,0
1110,Y,01-03-2018,13-02-2018,375000000,16,Singapore,"Cryptocurrency,Energy,Platform,Smart Contract",3.3,5,4,Ethereum,1,1,1,3,0,56%,100%,0
1111,Y,14-01-2018,15-12-2017,560000000,17,Canada,"Platform,Business services,Software",3.4,2.8,2.7,Ethereum,1,1,1,3,0,100%,76%,1
1112,N,24-11-2017,24-10-2017,60000000,6,Russia,"Entertainment,Platform",2.3,0,0,unknown,unknown,1,1,0,0,100%,100%,0
1113,Y,25-07-2017,07-07-2017,40000000,7,Netherlands,"Entertainment,Business services,Platform",2.5,0,0,Ethereum,unknown,1,1,0,1,43%,100%,1
1114,N,05-12-2017,25-10-2017,142857143,4,Monaco,"Investment,Platform",2.3,0,0,Ethereum,1,1,0,0,1,75%,100%,1
1115,Y,09-05-2018,27-03-2018,240000000,22,Japan,"Platform,Entertainment,Media",3.2,3,3,Ethereum,3,1,1,3,1,95%,100%,1
1116,Y,28-12-2017,28-11-2017,10000000,18,USA,"Cryptocurrency,Platform",3.1,3,3,Ethereum,1,1,1,0,0,0%,100%,1
1117,N,30-04-2018,01-04-2018,350000000,25,USA,Cryptocurrency,3,2.7,2.3,Ethereum,1,1,1,0,1,96%,72%,1
1118,Y,14-03-2018,28-02-2018,150000000,51,Singapore,Media,3.9,4.3,3.8,Ethereum,unknown,1,1,3,1,86%,100%,0
1119,N,27-10-2017,27-09-2017,0,12,Russia,"Internet,Investment",1.9,0,0,Waves,unknown,1,1,0,0,0%,100%,0
1120,Y,02-05-2017,02-05-2017,42300000,8,UK,"Banking,Cryptocurrency",2.3,4,5,Ethereum,1,1,0,3,0,0%,0%,1
1121,N,20-05-2018,20-03-2018,30600000,8,Latvia,Energy,3.5,4,3,Ethereum,1,1,1,2,0,38%,100%,1
1122,Y,23-02-2018,23-01-2018,27000000,15,Italy,"Business services,Platform",3.2,4,3.6,Ethereum,unknown,1,0,0,0,93%,100%,1
1123,Y,08-03-2018,15-02-2018,98000000,14,Russia,"Platform,Software",3.6,3.4,3.9,Ethereum,2,1,1,0,1,93%,100%,1
1124,N,20-03-2018,22-02-2018,200000000,16,USA,"Health,Platform",3.6,3.7,3.5,Ethereum,1,1,1,2,1,81%,100%,0
1125,Y,28-02-2018,22-01-2018,50000000,18,France,Platform,3.7,4.1,3.3,Ethereum,3,1,1,0,1,95%,100%,0
1126,N,20-12-2017,25-11-2017,15000000,10,Slovenia,"Cryptocurrency,Banking,Platform",2.5,0,0,Ethereum,1,1,0,0,0,90%,100%,1
1127,Y,29-08-2017,20-07-2017,3000000,9,Estonia,Entertainment,2.8,0,0,Ethereum,3,1,0,2,0,0%,100%,1
1128,N,16-01-2017,02-12-2016,50000000,5,USA,"Cryptocurrency,Platform",2.5,0,0,unknown,1,1,0,3,0,0%,100%,0
1129,N,30-04-2018,15-03-2018,200000000,7,Singapore,Platform,1.7,1,2,Ethereum,2,1,0,0,1,0%,0%,0
1130,Y,15-03-2018,01-02-2018,212500000,16,Estonia,"Software,Entertainment",2.9,3.5,2.8,Ethereum,2,1,0,0,1,75%,100%,0
1131,N,31-05-2018,01-05-2018,500000000,5,USA,"Artificial Intelligence,Big Data,Health,Infrastructure,Platform,Smart Contract,Software",3.3,0,0,Ethereum,2,1,1,0,1,100%,100%,1
1132,Y,25-05-2018,27-03-2018,1520000,28,Thailand,Artificial Intelligence,3.3,0,0,Ethereum,4,1,1,0,0,57%,100%,1
1133,Y,28-02-2018,23-01-2018,885000000,39,Singapore,"Platform,Internet,Cryptocurrency,Virtual Reality",4.1,4.3,3.9,Ethereum,3,1,1,3,1,38%,100%,1
1134,Y,07-02-2018,23-12-2017,1600000,5,Russia,"Manufacturing,Business services",2.3,2.1,1.7,Ethereum,1,1,1,0,0,0%,100%,0
1135,N,08-06-2018,23-02-2018,1200000000,6,USA,Energy,2.3,0,0,Ethereum,1,1,0,0,0,0%,100%,0
1136,Y,15-02-2018,15-11-2017,150000000,37,Switzerland,"Platform,Media",3.7,4.5,3.5,Ripemd160,3,1,1,3,0,89%,100%,0
1137,Y,10-05-2018,01-03-2018,70000000,13,Singapore,"Retail,Smart Contract",3.1,0,0,Ethereum,1,1,1,0,0,100%,62%,1
1138,Y,09-02-2018,10-01-2018,380000000,14,Cayman Islands,"Platform,Cryptocurrency,Business services,Retail,Health",3.4,3.7,3.1,Ethereum,2,1,1,0,1,79%,100%,0
1139,Y,14-03-2018,21-02-2018,1308800000,23,Malta,"Platform,Cryptocurrency,Entertainment,Communication,Media",4.4,4.6,4,Ethereum,6,1,1,0,0,77%,100%,1
1140,Y,16-05-2018,13-03-2018,22,20,Estonia,"Retail,Real estate,Platform,Internet,Cryptocurrency,Tourism",3.7,3.9,3.4,Ethereum,3,1,1,0,1,95%,100%,1
1141,Y,28-01-2018,01-11-2017,10000000000,14,USA,"Platform,Retail",3.2,3.6,3.1,unknown,3,1,0,2,1,86%,100%,1
1142,Y,31-01-2018,15-12-2017,6900000,6,UK,Cryptocurrency,3,4,4,unknown,1,1,1,0,1,83%,100%,1
1143,Y,08-06-2018,08-05-2018,3000000000,14,Singapore,"Entertainment,Platform",4.3,4.5,4.1,Ethereum,1,1,1,0,1,0%,100%,1
1144,N,08-11-2017,08-10-2017,33700000,11,USA,"Banking,Business services,Platform",3.5,1.9,2.3,Ethereum,1,1,0,2,1,36%,100%,0
1145,Y,30-04-2018,30-03-2018,300000000,13,Singapore,"Internet,Platform",3.8,3.4,2.8,Ethereum,1,1,1,0,0,92%,100%,0
1146,Y,15-11-2017,15-10-2017,33000000,22,Russia,"Investment,Cryptocurrency,Business services,Banking,Platform",4,4,3.6,Ethereum,2,1,1,2,1,91%,100%,1
1147,N,23-11-2017,23-10-2017,100000000,15,USA,Platform,2.4,0,0,Ethereum,1,1,0,0,0,40%,0%,0
